player_id,match_id,match_date,pass_accuracy,duel_win_rate,shot_success_rate,hist_pass_accuracy,hist_duel_win_rate,hist_shot_success_rate,days_since_last_match,total_games_played,total_events,fatigue_cluster,overall_performance
4629.0,3754105,2015-09-28,0.4507042253521127,0.02112676056338028,0.007042253521126761,0.32012195121951187,0.05386178861788629,0.0,16.0,2,142,1,0.47887323943661975
4629.0,3754060,2015-10-04,0.46808510638297873,0.07446808510638298,0.010638297872340425,0.35035211267605604,0.05223004694835692,0.0035211267605633804,6.0,3,94,1,0.5531914893617021
4629.0,3754126,2015-10-24,0.46296296296296297,0.018518518518518517,0.0,0.38959644391169695,0.059642726334365605,0.005893517131155729,20.0,4,54,1,0.4814814814814815
4629.0,3754082,2015-11-01,0.4700854700854701,0.03418803418803419,0.008547008547008548,0.46058409823268454,0.03803778806276067,0.005893517131155729,8.0,5,117,1,0.5128205128205128
4629.0,3754194,2015-11-07,0.4537037037037037,0.027777777777777776,0.018518518518518517,0.4670445131438037,0.042391545937645304,0.0063951021397829905,6.0,6,108,1,0.5
4629.0,3754283,2015-11-21,0.4943181818181818,0.017045454545454544,0.0,0.462250712250712,0.02682811016144357,0.009021842355175688,14.0,7,176,0,0.5113636363636364
4629.0,3754157,2015-11-28,0.4787234042553192,0.031914893617021274,0.010638297872340425,0.4727024518691183,0.02633708883708891,0.009021842355175688,7.0,8,94,1,0.5212765957446809
4629.0,3754046,2015-12-07,0.5238095238095238,0.01904761904761905,0.0,0.475581763259068,0.025579375313417935,0.009718938796952981,9.0,9,105,1,0.5428571428571429
4629.0,3754182,2015-12-12,0.45714285714285713,0.02142857142857143,0.007142857142857143,0.49895036996100806,0.022669322403365028,0.0035460992907801418,5.0,10,140,0,0.48571428571428565
4629.0,3754166,2015-12-19,0.461038961038961,0.045454545454545456,0.0,0.4865585950692331,0.024130361364403993,0.005927051671732523,7.0,11,154,0,0.5064935064935064
4629.0,3753974,2015-12-26,0.46808510638297873,0.031914893617021274,0.010638297872340425,0.4806637806637804,0.02864357864357872,0.0023809523809523807,7.0,12,94,1,0.5106382978723404
4629.0,3754056,2015-12-28,0.5595238095238095,0.011904761904761904,0.0,0.4620889748549321,0.032932670166712794,0.005927051671732523,2.0,13,84,0,0.5714285714285714
4629.0,3754140,2016-01-03,0.38461538461538464,0.019230769230769232,0.009615384615384616,0.4962159589819162,0.02975806699210962,0.0035460992907801418,6.0,14,104,0,0.4134615384615385
4629.0,3754142,2016-01-13,0.4090909090909091,0.00909090909090909,0.0,0.4707414335073907,0.021016808250850876,0.006751227495908347,10.0,15,110,0,0.4181818181818182
4629.0,3754125,2016-01-16,0.37037037037037035,0.037037037037037035,0.037037037037037035,0.4510767010767009,0.013408813408813483,0.0032051282051282055,3.0,16,27,1,0.4444444444444444
4629.0,3754163,2016-01-24,0.4817073170731707,0.018292682926829267,0.0,0.38802555469222116,0.021786238452905195,0.015550807217473884,8.0,17,164,0,0.5
4629.0,3754252,2016-02-03,0.40707964601769914,0.04424778761061947,0.017699115044247787,0.42038953217814984,0.02147354301825854,0.012345679012345678,10.0,18,113,0,0.46902654867256643
4629.0,3754127,2016-02-06,0.35185185185185186,0.05555555555555555,0.037037037037037035,0.41971911115374655,0.033192502524828665,0.01824538402709494,3.0,19,54,1,0.4444444444444445
4629.0,3754350,2016-02-13,0.4675324675324675,0.01948051948051948,0.01948051948051948,0.4135462716475737,0.039365342031001505,0.01824538402709494,7.0,20,154,0,0.5064935064935064
4629.0,3754327,2016-03-01,0.504,0.016,0.016,0.4088213218006726,0.03976128754889824,0.024738890520601436,17.0,21,125,0,0.536
4629.0,3754277,2016-03-05,0.4155844155844156,0.07792207792207792,0.0,0.44112810646143963,0.030345358345358415,0.024172518839185503,4.0,22,77,0,0.49350649350649356
